product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country
853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",2253,457,113,3,339,490,52472,2021-3-4,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia
1119,Trousers,Cropped,XL,violet,99,64,"A violet coloured, XL sized, Cropped Trousers",2250,457,115,3,345,490,52472,2021-3-4,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia
1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",4331,865,90,3,270,490,24343,2021-7-27,2021-07-30,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia
389,Shirt,Casual Slim Fit,XL,red,113,47,"A red coloured, XL sized, Casual Slim Fit Shirt",1175,243,119,1,119,263,31631,2021-7-6,2021-07-11,Ringo Sollars,Genderfluid,22,75 Kovacek KnollSuite 417,4122,West Cameron,Western Australia,Australia
567,Jacket,Bomber,M,orange,90,69,"A orange coloured, M sized, Bomber Jacket",1176,243,100,3,300,263,31631,2021-7-6,2021-07-11,Ringo Sollars,Genderfluid,22,75 Kovacek KnollSuite 417,4122,West Cameron,Western Australia,Australia
390,Shirt,Casual Slim Fit,XS,orange,113,43,"A orange coloured, XS sized, Casual Slim Fit Shirt",1596,326,119,2,238,199,15380,2021-6-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia
550,Jacket,Leather,XS,indigo,113,78,"A indigo coloured, XS sized, Leather Jacket",1597,326,98,1,98,199,15380,2021-6-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia
695,Jacket,Parka,XS,violet,119,59,"A violet coloured, XS sized, Parka Jacket",1598,326,113,3,339,199,15380,2021-6-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia
394,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt",3799,758,119,3,357,781,24144,2021-3-27,2021-04-21,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",3796,758,113,1,113,781,24144,2021-3-27,2021-04-21,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",3797,758,96,3,288,781,24144,2021-3-27,2021-04-21,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
1131,Trousers,Cargo Pants,S,yellow,106,48,"A yellow coloured, S sized, Cargo Pants Trousers",3798,758,102,1,102,781,24144,2021-3-27,2021-04-21,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia
395,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",2876,576,119,1,119,218,12261,2021-4-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia
605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",2873,576,112,3,336,218,12261,2021-4-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia
748,Jacket,Peacoat,L,yellow,102,63,"A yellow coloured, L sized, Peacoat Jacket",2875,576,109,3,327,218,12261,2021-4-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia
968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",2874,576,97,2,194,218,12261,2021-4-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia
1073,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",2872,576,93,1,93,218,12261,2021-4-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia
399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",2562,516,119,1,119,506,20934,2021-5-21,2021-05-26,Eddie Elcott,Agender,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia
1092,Trousers,Cropped,M,orange,99,56,"A orange coloured, M sized, Cropped Trousers",2561,516,115,2,230,506,20934,2021-5-21,2021-05-26,Eddie Elcott,Agender,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia
1093,Trousers,Cropped,L,orange,99,79,"A orange coloured, L sized, Cropped Trousers",2560,516,115,2,230,506,20934,2021-5-21,2021-05-26,Eddie Elcott,Agender,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia
1121,Trousers,Cargo Pants,S,red,106,63,"A red coloured, S sized, Cargo Pants Trousers",2563,516,102,3,306,506,20934,2021-5-21,2021-05-26,Eddie Elcott,Agender,37,26 Levi CrestSuite 002,8757,South Hugoberg,Australian Capital Territory,Australia
399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",4034,803,119,1,119,625,25565,2021-4-3,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia
511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",4031,803,102,2,204,625,25565,2021-4-3,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia
861,Trousers,Chinos,S,blue,100,51,"A blue coloured, S sized, Chinos Trousers",4032,803,113,3,339,625,25565,2021-4-3,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia
930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",4033,803,96,3,288,625,25565,2021-4-3,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia
405,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",3049,613,119,1,119,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
405,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",3052,613,119,2,238,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
448,Jacket,Denim,L,indigo,92,67,"A indigo coloured, L sized, Denim Jacket",3054,613,107,3,321,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
624,Jacket,Cardigan,XL,indigo,118,78,"A indigo coloured, XL sized, Cardigan Jacket",3051,613,112,1,112,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",3050,613,91,1,91,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
1106,Trousers,Cropped,S,blue,99,62,"A blue coloured, S sized, Cropped Trousers",3053,613,115,3,345,682,10501,2021-5-23,2021-06-07,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia
408,Shirt,Casual Slim Fit,L,blue,113,75,"A blue coloured, L sized, Casual Slim Fit Shirt",2295,465,119,1,119,7,48935,2021-5-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia
811,Jacket,Shearling,S,orange,95,53,"A orange coloured, S sized, Shearling Jacket",2294,465,117,1,117,7,48935,2021-5-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia
1010,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",2296,465,106,2,212,7,48935,2021-5-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia
1118,Trousers,Cropped,L,violet,99,40,"A violet coloured, L sized, Cropped Trousers",2292,465,115,3,345,7,48935,2021-5-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia
1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",2293,465,112,2,224,7,48935,2021-5-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia
410,Shirt,Casual Slim Fit,XS,indigo,113,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",2040,411,119,1,119,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
451,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket",2041,411,107,2,214,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
508,Jacket,Windbreaker,L,green,109,62,"A green coloured, L sized, Windbreaker Jacket",2038,411,102,1,102,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
564,Jacket,Bomber,XL,red,90,62,"A red coloured, XL sized, Bomber Jacket",2036,411,100,3,300,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
826,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",2037,411,117,1,117,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
860,Trousers,Chinos,XS,blue,100,69,"A blue coloured, XS sized, Chinos Trousers",2039,411,113,2,226,771,38909,2021-3-17,2021-04-08,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia
410,Shirt,Casual Slim Fit,XS,indigo,113,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",3039,610,119,3,357,735,27821,2021-8-4,2021-08-31,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia
497,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket",3038,610,102,1,102,735,27821,2021-8-4,2021-08-31,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia
571,Jacket,Bomber,S,yellow,90,64,"A yellow coloured, S sized, Bomber Jacket",3041,610,100,2,200,735,27821,2021-8-4,2021-08-31,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia
919,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers",3040,610,96,2,192,735,27821,2021-8-4,2021-08-31,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia
412,Shirt,Casual Slim Fit,M,indigo,113,65,"A indigo coloured, M sized, Casual Slim Fit Shirt",1022,210,119,3,357,723,21903,2021-7-22,2021-08-18,Drusi Eagell,Polygender,34,5419 Alyssa AvenueSuite 084,9567,Lake Mitchellbury,Australian Capital Territory,Australia
546,Jacket,Leather,S,blue,113,75,"A blue coloured, S sized, Leather Jacket",1023,210,98,3,294,723,21903,2021-7-22,2021-08-18,Drusi Eagell,Polygender,34,5419 Alyssa AvenueSuite 084,9567,Lake Mitchellbury,Australian Capital Territory,Australia
413,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",831,172,119,1,119,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
574,Jacket,Bomber,XL,yellow,90,50,"A yellow coloured, XL sized, Bomber Jacket",830,172,100,3,300,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
683,Jacket,Parka,L,green,119,55,"A green coloured, L sized, Parka Jacket",833,172,113,3,339,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",834,172,119,3,357,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
1156,Trousers,High-Waisted,S,red,98,80,"A red coloured, S sized, High-Waisted Trousers",832,172,99,2,198,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",835,172,112,3,336,224,47514,2021-1-5,2021-01-27,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia
415,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",419,95,119,3,357,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
426,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket",420,95,107,2,214,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
444,Jacket,Denim,XL,blue,92,80,"A blue coloured, XL sized, Denim Jacket",416,95,107,1,107,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
497,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket",417,95,102,2,204,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
742,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",422,95,109,2,218,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",421,95,115,1,115,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
1167,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",418,95,99,2,198,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
1168,Trousers,High-Waisted,L,yellow,98,77,"A yellow coloured, L sized, High-Waisted Trousers",415,95,99,3,297,413,52416,2021-1-25,2021-02-05,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia
415,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",1046,214,119,1,119,288,25179,2021-6-20,2021-07-09,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia
667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",1044,214,113,3,339,288,25179,2021-6-20,2021-07-09,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia
740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",1047,214,109,1,109,288,25179,2021-6-20,2021-07-09,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia
1111,Trousers,Cropped,S,indigo,99,65,"A indigo coloured, S sized, Cropped Trousers",1045,214,115,1,115,288,25179,2021-6-20,2021-07-09,Matilde Yanuk,Male,24,17 Jade AvenueApt. 646,3055,Reillyfurt,Victoria,Australia
422,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",2267,460,107,2,214,250,29924,2021-6-7,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
447,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket",2265,460,107,2,214,250,29924,2021-6-7,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
967,Trousers,Slim-Fit,M,blue,119,75,"A blue coloured, M sized, Slim-Fit Trousers",2266,460,97,1,97,250,29924,2021-6-7,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket",1264,261,107,1,107,250,55396,2021-2-6,2021-03-01,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",1263,261,94,3,282,250,55396,2021-2-6,2021-03-01,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
920,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",1262,261,96,3,288,250,55396,2021-2-6,2021-03-01,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
961,Trousers,Slim-Fit,S,green,119,70,"A green coloured, S sized, Slim-Fit Trousers",1261,261,97,2,194,250,55396,2021-2-6,2021-03-01,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia
429,Jacket,Denim,XL,orange,92,79,"A orange coloured, XL sized, Denim Jacket",3822,763,107,2,214,974,30436,2021-3-18,2021-04-05,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
451,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket",3820,763,107,2,214,974,30436,2021-3-18,2021-04-05,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",3819,763,91,3,273,974,30436,2021-3-18,2021-04-05,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",3821,763,96,1,96,974,30436,2021-3-18,2021-04-05,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia
431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",438,98,107,2,214,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",442,98,93,1,93,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
943,Trousers,Drawstring,L,violet,104,62,"A violet coloured, L sized, Drawstring Trousers",439,98,96,1,96,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",441,98,106,3,318,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",437,98,90,2,180,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
1103,Trousers,Cropped,L,green,99,55,"A green coloured, L sized, Cropped Trousers",440,98,115,1,115,257,44700,2021-4-29,2021-05-08,Trista Aspray,Genderfluid,61,9347 Morrison RoadSuite 865,1166,Johnstonshire,Australian Capital Territory,Australia
431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",923,190,107,3,321,421,28420,2021-2-1,2021-02-17,Kellyann Stening,Genderfluid,62,35 Robinson Station StSuite 547,5382,North Baileyside,Australian Capital Territory,Australia
433,Jacket,Denim,L,yellow,92,44,"A yellow coloured, L sized, Denim Jacket",2605,522,107,3,321,761,35937,2021-3-19,2021-04-05,Jan Gligori,Non-binary,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia
713,Jacket,Trench Coat,L,yellow,112,77,"A yellow coloured, L sized, Trench Coat Jacket",2607,522,119,2,238,761,35937,2021-3-19,2021-04-05,Jan Gligori,Non-binary,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia
924,Trousers,Drawstring,XL,yellow,104,48,"A yellow coloured, XL sized, Drawstring Trousers",2606,522,96,2,192,761,35937,2021-3-19,2021-04-05,Jan Gligori,Non-binary,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia
437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",2687,539,107,1,107,609,55906,2021-1-3,2021-01-25,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia
524,Jacket,Windbreaker,XL,violet,109,54,"A violet coloured, XL sized, Windbreaker Jacket",2689,539,102,3,306,609,55906,2021-1-3,2021-01-25,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia
613,Jacket,Cardigan,L,green,118,63,"A green coloured, L sized, Cardigan Jacket",2688,539,112,3,336,609,55906,2021-1-3,2021-01-25,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia
1098,Trousers,Cropped,L,yellow,99,60,"A yellow coloured, L sized, Cropped Trousers",2690,539,115,3,345,609,55906,2021-1-3,2021-01-25,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia
1229,Trousers,Tracksuit Bottoms,XL,red,91,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers",2686,539,112,2,224,609,55906,2021-1-3,2021-01-25,Vin Rubenovic,Polygender,61,515 Grace LaneSuite 974,5754,New Emilyton,Northern Territory,Australia
437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",4275,851,107,1,107,365,15504,2021-4-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia
1031,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",4273,851,90,3,270,365,15504,2021-4-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia
1074,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers",4274,851,93,3,279,365,15504,2021-4-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia
1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",4276,851,99,1,99,365,15504,2021-4-23,2021-05-02,Tammie Gavrielli,Genderqueer,25,06 Eve RunApt. 689,4387,Jacobsshire,Tasmania,Australia
448,Jacket,Denim,L,indigo,92,67,"A indigo coloured, L sized, Denim Jacket",4101,815,107,2,214,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
556,Jacket,Leather,S,violet,113,65,"A violet coloured, S sized, Leather Jacket",4104,815,98,2,196,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
702,Jacket,Trench Coat,M,red,112,57,"A red coloured, M sized, Trench Coat Jacket",4105,815,119,2,238,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
903,Trousers,Cords,L,indigo,113,62,"A indigo coloured, L sized, Cords Trousers",4102,815,94,1,94,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",4099,815,96,2,192,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
1025,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",4103,815,90,3,270,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
1059,Trousers,Joggers,XL,orange,94,44,"A orange coloured, XL sized, Joggers Trousers",4100,815,93,1,93,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
1204,Trousers,Pleated,XL,yellow,90,52,"A yellow coloured, XL sized, Pleated Trousers",4098,815,105,3,315,572,50066,2021-5-2,2021-05-17,Raquela Swinnard,Agender,27,12 Nate RidgeApt. 107,7611,Sanfordton,South Australia,Australia
450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",3548,712,107,3,321,474,11718,2021-8-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia
650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",3546,712,93,1,93,474,11718,2021-8-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia
913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",3543,712,96,3,288,474,11718,2021-8-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia
928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",3542,712,96,1,96,474,11718,2021-8-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia
